0, 500, 1000, 1500, 2500, 3000, 3500, 4000, 4500, 5000, 5500, 6000, 6500, 7000, 7500, 8000, 8500, 9000, 9500, 10000, 10500, 11000, 11500, 12000, 12500, 13000, 13500, 14000, 14500, 15000, 15500, 16000, 16500, 17000, 17500, 18000, 18500, 19000, 19500, 20000, 20500, 21000, 21500, 22000, 22500, 23000, 23500, 24000, 24500, 25000, 25500, 26000, 26500, 27000, 27500, 28000, 28500, 29000, 29500, 30000, 30500, 31000, 31500, 32000, 32500, 33000, 33500, 34000, 34500, 35000, 35500, 36000, 36500, 37000, 37500, 38000, 38500, 39000, 39500, 40000, 40500, 41000, 41500, 42000, 42500, 43000, 43500, 44000, 44500, 45000, 45500, 46000, 46500, 47000, 47500, 48000, 48500, 49000, 49500, 50000, 50500, 51000, 51500, 52000, 52500, 53000, 53500, 54000, 54500, 55000, 55500, 56000, 56500, 57000, 57500, 58000, 58500, 59000, 59500, 60000
0.001, 0.001, 0.001, 0.001, 0.001, 0.0130147123517, 0.001, 0.001, 0.001, 0.001, 0.001, 0.00233909123773, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.00499782927966, 0.001, 0.001, 0.0102686899263, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.00362793005371, 0.00617769345785, 0.140638779258, 0.151608357126, 0.238086160075, 0.387878824396, 0.325905000238, 0.58968085141, 0.497374043065, 0.166623562677, 0.0914594259993, 0.175765842943, 0.0497947680891, 0.0028654231963, 0.66397302152, 0.906849484308, 0.290948140692, 0.159856537916, 0.170672080337, 0.155676447103, 0.32371089093, 0.498815608469, 0.559490448998, 0.153455188898, 0.202901982982, 0.247342838438, 0.372294337218, 0.566849211991, 0.628428811297, 0.784867738756, 0.941306666215, 0.992000880773, 0.996229729706, 0.995372365787, 0.991555725505, 0.997969875563, 0.998579793043, 0.998480144744, 0.998748873986, 0.998305033446, 0.998652516723, 0.999, 0.99895698347, 0.999, 0.998625114574, 0.999, 0.999, 0.994506935205, 0.992515470977, 0.996781794275, 0.994781000346, 0.995482053124, 0.996690809984, 0.996598478243, 0.997568443389, 0.998538408535, 0.99843281364, 0.998638132296, 0.999, 0.998885445135, 0.999, 0.998755356413, 0.998608772058, 0.99895690723, 0.999, 0.998977287254, 0.998738284066, 0.998904986523, 0.998545621555, 0.998895434462, 0.999, 0.999, 0.999, 0.998273023345, 0.998636511673, 0.999, 0.999, 0.998373053893, 0.994937828312, 0.99621532567, 0.995763675285, 0.997489974044, 0.998733222357, 0.997846844781, 0.998593812169, 0.997986509002, 0.996984344382, 0.998881765383, 0.999, 0.998264391089, 0.998402946097, 0.998481624145
0.001, 0.001, 0.001, 0.001, 0.001, 0.00799497841607, 0.001, 0.00167462295956, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.00170847221055, 0.00130091852728, 0.001, 0.00138040539664, 0.001, 0.001, 0.001, 0.001, 0.00193192250693, 0.001, 0.001, 0.001, 0.001, 0.001, 0.00266857680525, 0.00729387359956, 0.00654236561695, 0.0173433791451, 0.0931762167577, 0.200355381781, 0.482208702363, 0.287801775998, 0.311828904282, 0.595249258555, 0.756820987948, 0.774054988722, 0.940631087034, 0.995462509513, 0.318719520581, 0.0931505156924, 0.695826224097, 0.81586392478, 0.802685415801, 0.829102719039, 0.644292659896, 0.473286514144, 0.40737273107, 0.827488890587, 0.756908780595, 0.707129437694, 0.580105476735, 0.40034809567, 0.3544512128, 0.201003017362, 0.0475548219247, 0.00770741860967, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001
6102.0, 6100.0, 6098.0, 6095.0, 6090.0, 6027.0, 5987.0, 5955.0, 5930.0, 5899.0, 5872.0, 5843.0, 5809.0, 5788.0, 5736.0, 5671.0, 5565.0, 5498.0, 5448.0, 5395.0, 5259.0, 5144.0, 5080.0, 5028.0, 4937.0, 4883.0, 4801.0, 4741.0, 4646.0, 4590.0, 4489.0, 4385.0, 4310.0, 4260.0, 4141.0, 4095.0, 4062.0, 4027.0, 3908.0, 3853.0, 3828.0, 3755.0, 3691.0, 3655.0, 3592.0, 3561.0, 3458.0, 3370.0, 3329.0, 3282.0, 3203.0, 3086.0, 3066.0, 3018.0, 2887.0, 2803.0, 2751.0, 2752.0, 2682.0, 2538.0, 2536.0, 2455.0, 2395.0, 2366.0, 2317.0, 2214.0, 2160.0, 2121.0, 2124.0, 1990.0, 1845.0, 1761.0, 1735.0, 1688.0, 1610.0, 1569.0, 1526.0, 1477.0, 1455.0, 1379.0, 1332.0, 1191.0, 1197.0, 1007.0, 938.0, 902.0, 845.0, 675.0, 649.0, 647.0, 627.0, 532.0, 460.0, 444.0, 401.0, 363.0, 346.0, 328.0, 314.0, 286.0, 264.0, 241.0, 242.0, 223.0, 209.0, 196.0, 166.0, 153.0, 142.0, 137.0, 126.0, 112.0, 104.0, 93.0, 86.0, 70.0, 42.0, 2.0, 0.0, 0.0
0.0, 2.0, 4.0, 6.0, 8.0, 71.0, 64.0, 62.0, 81.0, 107.0, 96.0, 107.0, 115.0, 97.0, 142.0, 195.0, 291.0, 342.0, 359.0, 381.0, 505.0, 583.0, 600.0, 646.0, 620.0, 556.0, 560.0, 545.0, 557.0, 568.0, 615.0, 684.0, 677.0, 668.0, 728.0, 556.0, 425.0, 350.0, 385.0, 245.0, 172.0, 209.0, 194.0, 160.0, 164.0, 185.0, 274.0, 356.0, 379.0, 419.0, 464.0, 553.0, 446.0, 424.0, 486.0, 515.0, 527.0, 452.0, 536.0, 674.0, 489.0, 531.0, 585.0, 609.0, 654.0, 747.0, 788.0, 818.0, 789.0, 925.0, 1035.0, 1042.0, 1040.0, 1065.0, 1034.0, 383.0, 351.0, 358.0, 351.0, 425.0, 431.0, 569.0, 557.0, 748.0, 793.0, 786.0, 827.0, 975.0, 990.0, 940.0, 854.0, 949.0, 1014.0, 1026.0, 1044.0, 1016.0, 1004.0, 1002.0, 998.0, 1024.0, 1037.0, 973.0, 630.0, 649.0, 645.0, 622.0, 441.0, 177.0, 125.0, 115.0, 119.0, 128.0, 136.0, 139.0, 141.0, 142.0, 158.0, 188.0, 172.0, 149.0
0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 4.0, 6.0, 11.0, 31.0, 33.0, 48.0, 64.0, 67.0, 74.0, 81.0, 90.0, 121.0, 151.0, 161.0, 198.0, 245.0, 251.0, 364.0, 472.0, 542.0, 602.0, 679.0, 703.0, 746.0, 759.0, 819.0, 863.0, 904.0, 941.0, 1003.0, 1064.0, 1101.0, 1194.0, 1224.0, 1234.0, 1271.0, 1292.0, 1314.0, 1315.0, 1317.0, 1317.0, 1330.0, 1336.0, 1365.0, 1390.0, 1413.0, 1443.0, 1483.0, 1524.0, 1561.0, 1620.0, 1605.0, 1618.0, 1760.0, 1792.0, 1796.0, 1797.0, 1801.0, 1811.0, 1824.0, 1834.0, 1858.0, 1856.0, 1891.0, 1968.0, 1996.0, 2018.0, 2125.0, 2554.0, 2589.0, 2621.0, 2635.0, 2642.0, 2675.0, 2678.0, 2682.0, 2681.0, 2705.0, 2748.0, 2764.0, 2786.0, 2796.0, 2848.0, 2952.0, 2952.0, 2959.0, 2962.0, 2986.0, 3051.0, 3078.0, 3098.0, 3116.0, 3117.0, 3125.0, 3196.0, 3483.0, 3483.0, 3498.0, 3522.0, 3646.0, 3817.0, 3858.0, 3862.0, 3866.0, 3869.0, 3869.0, 3875.0, 3880.0, 3894.0, 3904.0, 3912.0, 3925.0, 3934.0
0.0, 0.0, 0.0, 1.0, 3.0, 3.0, 48.0, 55.0, 59.0, 59.0, 77.0, 93.0, 104.0, 126.0, 130.0, 135.0, 138.0, 145.0, 147.0, 148.0, 148.0, 148.0, 148.0, 148.0, 152.0, 162.0, 170.0, 185.0, 191.0, 211.0, 222.0, 235.0, 244.0, 250.0, 261.0, 438.0, 457.0, 485.0, 499.0, 528.0, 559.0, 562.0, 562.0, 562.0, 562.0, 562.0, 562.0, 562.0, 562.0, 562.0, 562.0, 562.0, 562.0, 563.0, 563.0, 565.0, 565.0, 565.0, 565.0, 565.0, 572.0, 572.0, 574.0, 574.0, 574.0, 574.0, 574.0, 574.0, 575.0, 575.0, 575.0, 575.0, 575.0, 575.0, 575.0, 575.0, 575.0, 582.0, 588.0, 588.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0, 593.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 8.0, 9.0, 9.0, 9.0, 9.0, 69.0, 83.0, 93.0, 121.0, 153.0, 165.0, 203.0, 213.0, 217.0, 217.0, 218.0, 220.0, 225.0, 225.0, 229.0, 231.0, 232.0, 232.0, 254.0, 265.0, 267.0, 267.0, 267.0, 260.0, 298.0, 305.0, 305.0, 309.0, 309.0, 309.0, 309.0, 308.0, 309.0, 309.0, 309.0, 309.0, 309.0, 309.0, 311.0, 574.0, 614.0, 617.0, 626.0, 621.0, 624.0, 624.0, 626.0, 626.0, 626.0, 626.0, 626.0, 626.0, 627.0, 627.0, 629.0, 629.0, 629.0, 630.0, 631.0, 632.0, 634.0, 634.0, 634.0, 635.0, 636.0, 652.0, 707.0, 707.0, 710.0, 722.0, 809.0, 915.0, 937.0, 948.0, 951.0, 953.0, 953.0, 955.0, 955.0, 956.0, 958.0, 960.0, 965.0, 979.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 31.0, 43.0, 52.0, 59.0, 63.0, 86.0, 93.0, 116.0, 161.0, 166.0, 177.0, 181.0, 220.0, 253.0, 262.0, 273.0, 277.0, 277.0, 278.0, 279.0, 280.0, 383.0, 422.0, 429.0, 430.0, 431.0, 446.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0, 447.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
