# Raw competition colony counts for all competitions included in analysis of epistasis between the first 5 beneficial mutations (rbs, topA, spoT, glmUS, pykF) to fix in Ara-1 LT population
# Fitness estimates from this file are summarized in 'genotype_fitness.txt', which should be used as the input file for R analysis and figure production scripts. 																							
#1 test strain - all compared against reference genotype REL607																				
#2 test strain genotype	(r=rbs, t=topA, s=spoT, g=glmUS, p=pykF)																			
#3 t0 count of test strain																								
#4 t0 count of reference strain																								
#5 t2 count of test strain																								
#6 t2 count of reference strain																								
#7 Malthusian parameter of test strain																							
#8 Malthusian parameter of reference strain																						
#9 Fitness of test strain relative to the reference strain																				
#10 Experimental block																								
#11 Container used for competition: well = 1 ml medium in 2 ml x 96 ml block; flask 10 ml in 50 ml Erlenmeyer flask																								


TC720	r	92	103	214	231	10.0545	10.0180	1.0036	2	wells														
TC720	r	164	147	196	162	9.3886	9.3075	1.0087	4	flask														
TC720	r	142	120	220	167	9.6481	9.5408	1.0112	1	wells														
TC720	r	157	179	204	209	9.4722	9.3653	1.0114	3	wells														
TC720	r	72	101	185	220	10.1540	9.9888	1.0165	2	wells														
TC720	r	163	175	171	156	9.2583	9.0954	1.0179	4	flask														
TC720	r	127	157	180	181	9.5591	9.3526	1.0221	3	wells														
TC720	r	139	179	185	193	9.4962	9.2856	1.0227	3	wells														
TC720	r	140	178	178	181	9.4505	9.2271	1.0242	3	wells														
TC720	r	73	104	218	236	10.3044	10.0298	1.0274	2	wells														
TC720	r	222	211	198	138	9.0959	8.7857	1.0353	4	wells														
TC720	r	168	214	198	183	9.3746	9.0539	1.0354	3	wells														
TC720	r	182	134	176	85	9.1768	8.7552	1.0482	1	wells														
TC720	r	162	171	168	107	9.2467	8.7415	1.0578	1	wells														
TC720	r	154	171	160	103	9.2486	8.7034	1.0626	2	wells														
TC720	r	149	140	220	79	9.6000	8.6381	1.1114	1	wells														
TC834	rts	80	76	274	77	10.4414	9.2234	1.1321	2	wells														
TC834	rts	129	101	356	83	10.2255	9.0141	1.1344	2	wells														
TC834	rts	160	190	214	77	9.5011	8.3071	1.1437	4	wells														
TC834	rts	104	88	326	72	10.3528	9.0097	1.1491	2	wells														
TC834	rts	75	77	273	64	10.5023	9.0254	1.1636	2	wells														
TC834	rts	135	146	214	59	9.6710	8.3043	1.1646	4	flask														
TC834	rts	132	130	205	49	9.6505	8.2346	1.1719	1	wells														
TC834	rts	99	89	326	63	10.4021	8.8648	1.1734	2	wells														
TC834	rts	105	118	335	77	10.3705	8.7835	1.1807	2	wells														
TC834	rts	93	74	347	53	10.5271	8.8766	1.1859	2	wells														
TC834	rts	68	75	264	54	10.5668	8.8818	1.1897	2	wells														
TC834	rts	91	114	318	74	10.4615	8.7782	1.1918	2	wells														
TC834	rts	140	132	185	36	9.4891	7.9111	1.1995	1	wells														
TC834	rts	126	173	169	40	9.5040	7.7459	1.2270	4	flask														
TC834	rts	193	153	227	29	9.3726	7.5472	1.2419	1	wells														
TC834	rts	93	128	176	35	9.8482	7.9137	1.2445	1	wells														
TC834	rts	156	145	290	39	9.8304	7.8972	1.2448	4	flask														
TC834	rts	166	163	232	31	9.5451	7.5506	1.2642	1	wells														
TC834	rts	118	163	173	32	9.5929	7.5823	1.2652	1	wells														
TC834	rts	136	135	189	24	9.5394	7.4831	1.2748	1	wells														
TC842	rtsgp	150	149	201	31	9.5030	7.6404	1.2438	2	wells														
TC842	rtsgp	124	117	243	32	9.8831	7.9139	1.2488	2	wells														
TC842	rtsgp	70	100	294	44	10.6454	8.3894	1.2689	2	wells														
TC842	rtsgp	88	113	332	45	10.5381	8.2896	1.2712	2	wells														
TC842	rtsgp	94	160	124	27	9.4873	7.4310	1.2767	4	wells														
TC842	rtsgp	102	161	122	25	9.3894	7.3478	1.2778	2	wells														
TC842	rtsgp	119	146	153	22	9.4617	7.3178	1.2930	2	wells														
TC842	rtsgp	120	172	224	34	9.8345	7.5892	1.2959	4	flask														
TC842	rtsgp	131	171	183	27	9.5446	7.3645	1.2960	4	flask														
TC842	rtsgp	59	94	276	37	10.7532	8.2780	1.2990	2	wells														
TC842	rtsgp	126	142	272	30	9.9799	7.6557	1.3036	1	wells														
TC842	rtsgp	119	147	211	26	9.7831	7.4780	1.3082	1	wells														
TC842	rtsgp	114	163	218	29	9.8586	7.4839	1.3173	1	wells														
TC842	rtsgp	142	170	190	23	9.5015	7.2100	1.3178	2	wells														
TC842	rtsgp	128	158	201	23	9.6616	7.2832	1.3266	2	wells														
TC842	rtsgp	108	147	229	26	9.9619	7.4780	1.3322	1	wells														
TC842	rtsgp	115	151	189	21	9.7072	7.2376	1.3412	1	wells														
TC842	rtsgp	153	250	194	24	9.4478	6.8669	1.3758	1	wells														
TC842	rtsgp	111	165	239	21	9.9773	7.1489	1.3956	4	flask														
TC842	rtsgp	123	165	271	21	10.0003	7.1489	1.3989	1	wells														
TC842	rtsgp	66	182	302	24	10.7311	7.1844	1.4937	1	wells														
TC842	rtsgp	56	171	264	20	10.7609	7.0644	1.5233	1	wells														
TC941	rtsg	93	91	282	83	10.3196	9.1183	1.1317	2	wells														
TC941	rtsg	153	270	158	81	9.2425	8.0064	1.1544	1	wells														
TC941	rtsg	155	178	269	76	9.7616	8.3593	1.1678	4	flask														
TC941	rtsg	149	151	352	81	10.0700	8.5875	1.1726	2	wells														
TC941	rtsg	65	81	310	72	10.7725	9.0926	1.1848	2	wells														
TC941	rtsg	112	135	301	62	10.1990	8.4322	1.2095	2	wells														
TC941	rtsg	99	117	271	53	10.2173	8.4185	1.2137	2	wells														
TC941	rtsg	163	137	235	36	9.5762	7.8739	1.2162	1	wells														
TC941	rtsg	79	92	296	53	10.5313	8.6588	1.2162	2	wells														
TC941	rtsg	151	205	195	48	9.4661	7.7585	1.2201	4	wells														
TC941	rtsg	116	111	241	38	9.9415	8.1384	1.2216	1	wells														
TC941	rtsg	133	155	216	40	9.6953	7.8558	1.2342	1	wells														
TC941	rtsg	55	121	265	75	10.7827	8.7320	1.2348	2	wells														
TC941	rtsg	78	133	325	72	10.6375	8.5967	1.2374	2	wells														
TC941	rtsg	125	153	219	39	9.7711	7.8435	1.2458	1	wells														
TC941	rtsg	139	129	212	28	9.6325	7.6827	1.2538	1	wells														
TC941	rtsg	63	108	306	56	10.7908	8.5536	1.2616	2	wells														
TC941	rtsg	136	170	185	32	9.5180	7.5403	1.2623	1	wells														
TC941	rtsg	138	153	239	34	9.7596	7.7063	1.2664	1	wells														
TC941	rtsg	145	180	195	29	9.5066	7.3847	1.2873	4	flask														
TC941	rtsg	167	187	270	31	9.6908	7.4132	1.3072	4	flask														
TC941	rtsg	115	164	222	28	9.8681	7.4427	1.3259	1	wells														
TC949	rg	215	159	208	200	9.1772	9.4398	0.9722	4	flask														
TC949	rg	176	127	127	95	8.8840	8.9200	0.9960	1	wells														
TC949	rg	148	113	180	132	9.4061	9.3658	1.0043	1	wells														
TC949	rg	179	125	194	115	9.2908	9.1270	1.0180	1	wells														
TC949	rg	107	95	232	171	9.9842	9.7981	1.0190	2	wells														
TC949	rg	87	107	182	171	9.9484	9.6792	1.0278	2	wells														
TC949	rg	77	98	251	223	10.3920	10.0325	1.0358	2	wells														
TC949	rg	147	135	190	125	9.4669	9.1334	1.0365	4	flask														
